ASSESSMENT OF THE GENETIC MODIFICATION INDUCING DIET THROUGH BLOOD MONONUCLEAR CELLS.	EVALUACIÓN DE LAS MODIFICACIONES GENÉTICAS QUE INDUCE LA DIETA A TRAVÉS DE LAS CÉLULAS MONONUCLEARES SANGUÍNEAS.
EFFICACY OF SELF-MONITORING IN WEIGHT LOSS: A SYSTEMATIC REVIEW OF RANDOMIZED CONTROLLED STUDIES.	EFICACIA DE LA AUTOMONITORIZACIÓN SOBRE LA PÉRDIDA DE PESO: REVISIÓN SISTEMÁTICA DE ESTUDIOS ALEATORIZADOS.
HIGH-INTENSITY INTERVAL EXERCISE THERAPY TO REDUCE CARDIOVASCULAR RISK FACTORS IN PEOPLE WITH THE METABOLIC SYNDROME; SYSTEMATIC REVIEW WITH META-ANALYSIS.	EJERCICIO INTERVALADO DE ALTA INTENSIDAD COMO TERAPIA PARA DISMINUIR LOS FACTORES DE RIESGO CARDIOVASCULAR EN PERSONAS CON SÍNDROME METABÓLICO; REVISIÓN SISTEMÁTICA CON METAANÁLISIS.
NUTRIENTS AND RADIOTHERAPY; REVIEW OF THE LITERATURE.	NUTRIENTES Y RADIOTERAPIA; REVISIÓN DE LA LITERATURA.
THE ROLE OF MATERNAL DIET IN METABOLIC AND BEHAVIOURAL PROGRAMMING: REVIEW OF BIOLOGIC MECHANISMS INVOLVED.	EL PAPEL DE LA DIETA MATERNA EN LA PROGRAMACIÓN METABÓLICA Y CONDUCTUAL: REVISIÓN DE LOS MECANISMOS BIOLÓGICOS IMPLICADOS.
A GENETIC VIEW OF FAMILIAL HYPERCHOLESTEROLEMIA.	UNA VISIÓN GENÉTICA DE LA HIPERCOLESTEROLEMIA FAMILIAR.
ASSOCIATION OF OLFACTORY SENSITIVITY WITH ENERGY INTAKE: ROLE IN DEVELOPMENT OF OBESITY.	ASOCIACIÓN DE LA SENSIBILIDAD OLFATORIA CON LA INGESTA ENERGÉTICA: ROL EN EL DESARROLLO DE LA OBESIDAD.
HOME AND AMBULATORY ARTIFICIAL NUTRITION (NADYA) GROUP REPORT, HOME PARENTERAL NUTRITION IN SPAIN, 2014.	NUTRICIÓN PARENTERAL DOMICILIARIA EN ESPAÑA DURANTE 2014; INFORME DEL GRUPO DE NUTRICIÓN ARTIFICIAL DOMICILIARIA Y AMBULATORIA NADYA.
SIXTH JESUS CULEBRAS' LECTURE: GLUTAMINE AND THE CRITICAL PATIENT: THE END OF AN AGE?.	SEXTA LECCIÓN JESÚS CULEBRAS: GLUTAMINA Y PACIENTE CRÍTICO ¿EL FIN DE UNA ERA?
SOME CONSIDERATIONS ABOUT THE INTRINSIC VALUE OF THE IMPACT FACTOR OF SCIENTIFIC JOURNALS.	ALGUNAS CONSIDERACIONES SOBRE EL VALOR INTRÍNSECO DEL FACTOR DE IMPACTO DE LAS REVISTAS CIENTÍFICAS.
THE TEN MOST CITED ARTICLES OF THE JOURNAL &quot;NUTRICION HOSPITALARIA&quot;.	LOS DIEZ ARTÍCULOS MÁS CITADOS DE LA REVISTA &quot;NUTRICIÓN HOSPITALARIA&quot;.
A WORKING LIFE DEDICATED TO THE JOURNAL NUTRICIÓN HOSPITALARIA.	TREINTA Y SEIS AÑOS, SIETE MESES Y SEIS DIAS; UNA VIDA LABORAL DEDICADA A LA REVISTA NUTRICIÓN HOSPITALARIA.
Pulmonary rehabilitation in chronic obstructive pulmonary disease (Review).	Rehabilitación pulmonar en la enfermedad pulmonar obstructiva crónica.
Dreaming of other worlds.	Soñar con otros mundos.
Morphologic and molecular characterization of Phomopsis longicolla(teleomorph unknown: Diaporthales) from tempered and subtropical regions of Argentina.	Caracterización morfológica y molecular de una colección de aislamientos de Phomopsis longicolla (teleomorfo desconocido: Diaporthales) de la región templada y subtropical de Argentina.
Loss of pubescence and their physiological effects on endangered rosette Espeletia paipana (Asteraceae), Boyacá-Colombia.	Pérdida de pubescencia foliar y sus efectos fisiológicos en la roseta en peligro de extinción Espeletia paipana (Asteraceae), en Boyacá-Colombia.
Population estimates and conservation of felids (Carnivora: Felidae) in Northern Quintana Roo, Mexico.	Estimación poblacional y conservación de felinos (Carnivora: Felidae) en el norte de Quintana Roo, México.
Distribution patterns of wild felids (Carnivora: Felidae) in the dry tropics of Central-Western Mexico.	Patrones de distribución de felinos silvestres (Carnivora: Felidae) en el trópico seco del Centro-Occidente de México.
Home range of Aspidoscelis cozumela (Squamata: Teiidae): a parthenogenetic lizard microendemic to Cozumel Island, México.	Ámbito hogareño de Aspidoscelis cozumela (Squamata, Teiidae): una lagartija partenogenética microendémica de Isla Cozumel, México.
Determination of stress in fish community obtained from shrimp trawl fishing in Northern Gulf of California.	Estrés en la comunidad íctica en la pesca de arrastre del camarón en el norte del Golfo de California.
Variations of the infracommuity during the ontogeny of Chromis cyanea (Perciformes: Pomcentride) in the North coast of Havana, Cuba.	Variaciones de la infracomunidad parásita durante la ontogenia de Chromis cyanea (Perciformes: Pomacentridae) en la costa norte de La Habana, Cuba.
Mites associated with two species of the genus Odontotaenius (Coleoptera: Passalidae) in Mexico.	Ácaros asociados a dos especies de Odontotaenius (Coleoptera: Passalidae) en México.
Diversity, structure and regeneration of the seasonally dry tropical forest of Yucatán Peninsula, Mexico.	Diversidad, estructura y regeneración de la selva tropical estacionalmente seca de la Península de Yucatán, México.
Sedimentological Implications of the change in the coverage of mangrove forest in Boca Zacate, Térraba-Sierpa National Wetlands, Costa Rica.	Implicaciones sedimentológicas sobre el cambio en la cobertura del bosque de manglar en Boca Zacate, Humedal Nacional Térraba-Sierpe, Costa Rica.
Do biological assemblages and ensembles really exist?.	¿Existen realmente los ensambles y ensamblajes ecológicos?
In Process Citation.	Los Comités de Ética externos del bio- banco: distinción de figuras afines y ordenación en una legislación dispersa.
In Process Citation.	La bioética en el nuevo Código Civil y Comercial argentino.
In Process Citation.	La regulación de la gestación y materni- dad sustitutas en el Estado de Tabasco.
In Process Citation.	La discriminación genética y las dificultades de su prohibición normativa.
In Process Citation.	El derecho a gozar de los beneficios de la ciencia.	 Una aproximación a su contenido, considerando las Declaraciones de la UNESCO sobre el genoma, datos genéticos humanos y bioética.
Metrics of stress: a challenge of post-modernity.	Metria del estres: reto de la posmodernidad.
Laughing headache.	Cefalea precipitada por la risa.
Use of bromides in five epileptic patients.	Utilizacion de bromuros en cinco pacientes epilepticos.
52.	ª Reunion de la Sociedad Espanola de Neurofisiologia Clinica (II).	 Communications.	52.	ª Reunion de la Sociedad Espanola de Neurofisiologia Clinica (II).	 Comunicaciones.
Reflex seizures, cinema and television.	Crisis reflejas, cine y television.
Phenotypic variability of the 1q21.	1 microdeletion syndrome in members of the same family: relevance of detection of neuropsychiatric disorders for diagnosis of genetic syndromes.	Variabilidad del fenotipo del sindrome de microdelecion 1q21.	1 dentro de una misma familia: importancia de la deteccion de trastornos neuropsiquiatricos para el diagnostico de sindromes geneticos.
What is hidden behind the Baking Tray Task? Study of sensibility and specificity in right-hemispheric stroke patients.	Que se esconde tras el &lt;i&gt;Baking Tray Task&lt;/i&gt;? Estudio de sensibilidad y especificidad en sujetos con ictus hemisferico derecho.
Clinical experience with lacosamide in Galicia: the GALACO study.	Experiencia clinica con lacosamida en Galicia: estudio GALACO.
A descriptive study of the neuropsychological and psychopathological profile in patients with type 1 myotonic dystrophy.	Estudio descriptivo del perfil neuropsicologico y psicopatologico en pacientes con distrofia miotonica tipo 1.
Diplopia due to barotrauma.	Diplopia por barotrauma.
Erythema chronicum migrans.	 A case report.	Eritema crónico migratorio.	 A propósito de un caso.
An updated overview of the high intensity lipid lowering therapy in high cardiovascular risk patients.	Una visión actualizada del tratamiento hipolipemiante de alta intensidad en los pacientes de alto riesgo cardiovascular.
Consensus on objectives and action guidelines on low density lipoproteins-cholesterol control in very high risk cardiovascular patients.	Consenso sobre los objetivos y pautas de actuación en el control del colesterol ligado a lipoproteínas de baja densidad en pacientes de muy alto riesgo cardiovascular.
A return on investment tool in tobacco control: what do stakeholders think?Herramienta de retorno de la inversión en control del tabaquismo: ¿qué opinan aquellos que toman decisiones?
Evaluation of the tissue diffusion capacity of antibiotics in lower limb ischaemia.	Evaluación de la capacidad de difusión tisular de antibióticos en isquemia de miembros inferiores.
Mid- and Long-Term Efficacy of Non-Invasive Ventilation in Obesity Hypoventilation Syndrome: The Pickwick's Study.	Eficacia a medio y largo plazo de la ventilación no invasiva en el síndrome de hipoventilación-obesidad (estudio Pickwick).
Role of health professionals of sexual health and reproduction clinics in the influenza vaccination in pregnant women.	Papel de los profesionales sanitarios de los ASSIRes en la vacunación antigripal en gestantes.
Mediastinal schwannoma mimicking lymph node metastasis from locally advanced breast cancer in a (18)F-FDG PET/CT study.	Hiponatremia, mortalidad y hemodiálisis: una asociación no explicada.
Strategies for successful ageing.	Estrategias para un envejecimiento exitoso.
Traumatic diaphragmatic rupture.	 Diagnostic imaging.	Rotura diafragmática traumática.	 Diagnóstico por imagen.
Bacteremic meningitis due to Streptococcus pyogenes complicated by bilateral endophthalmitis.	Meningitis bacteriémica por Streptococcus pyogenes, complicada con endoftalmitis bilateral.
Half-molar sodium-lactate: The osmotic agent we are looking for?Lactato de sodio 0,5 molar: ¿el agente osmótico que buscamos?
Use of opioids in palliative care of children with advanced cancer.	Uso de opiáceos en niños con cáncer avanzado en cuidados paliativos.
Are urgent imaging tests indicated in the management of acute pancreatitis?¿Están indicadas las pruebas de imagen urgentes en el manejo de la pancreatitis aguda?
Doppler ultrasound study and venous mapping in chronic venous insufficiency.	Estudio de la insuficiencia venosa crónica mediante ecografía Doppler y realización de cartografía venosa.
Urology and the core curriculum: The current status and controversies of the urology residency in Europe and Spain.	Urología y troncalidad: actualidad y controversias sobre la residencia en urología en Europa y España.
Population screening strategies in recent immigrant to Spain.	Estrategias de cribado en población inmigrante recién llegada a España.
Relationship between subclinical psychotic symptoms and cognitive performance in the general population.	Relaciones entre síntomas psicóticos subclínicos y rendimiento cognitivo en la población general.
Cardiovascular prevention in diabetes mellitus: A multifactorial challenge.	La prevención cardiovascular en la diabetes mellitus: un reto multifactorial.
Bilateral posterior tarsal tunnel syndrome caused by accessory flexor digitorum longus; case report and surgical technique.	Síndrome del túnel del tarso posterior bilateral por músculo flexor digitorum longus accesorio; reporte de un caso y descripción de técnica quirúrgica.
Clinical-radiological evaluation of the impaction allografting and cemented rod technique in revision knee surgery.	Evaluación clínico-radiológica de la técnica de aloinjerto compactado y vástago cementado en cirugías de revisión de cadera.
Technical efficiency assessment of public primary care providers in the Basque Country (Spain), 2010-2013.	Evaluación de la eficiencia técnica de la atención primaria pública en el País Vasco, 2010-2013.
Usefulness of the apparent diffusion coefficient for the evaluation of the white matter to differentiate between glioblastoma and brain metastases.	Utilidad del coeficiente de difusión aparente en la evaluación de la sustancia blanca para diferenciar glioblastoma de metástasis cerebral.
Difficulties in the diagnosis of heart failure in patients with comorbidities.	Dificultad del diagnóstico de insuficiencia cardíaca en el paciente con comorbilidad.
(99m)Tc-BrIDA cholescintigraphy in a spontaneous biliary perforation of an infant.	Diagnóstico mediante (18)F-FDG PET/TC de endocarditis infecciosa, estadificación y monitorización de tratamiento antibiótico tras transposición de grandes vasos corregida quirúrgicamente.
Considerations regarding sedentary and physical inactivity.	Consideraciones respecto a sedentarismo e inactividad física.
Placement of pH-monitoring probes using height-related formulas.	 Is it an applicable method to adults?Colocación de sondas de pHmetría mediante fórmula relacionada con la talla.	 ¿Es un método aplicable a los adultos?
Anaerobiospirillum thomasii bacteremia with fatal outcome.	Bacteriemia por Anaerobiospirillum thomasii con desenlace fatal.
Anti-parathyroid treatment effectiveness and persistence in incident haemodialysis patients with secondary hyperparathyroidism.	Videotoracoscopia para el diagnóstico y tratamiento de los empalamientos por cuchillo en el tórax.
Acrometastasis as the initial presentation of lung adenocarcinoma in a young woman.	Acrometástasis como presentación inicial de un adenocarcinoma de pulmón en una mujer joven.
Benchmarking in Thoracic Surgery.	 Third Edition.	Benchmarking en cirugía torácica.	 Tercera edición.
Methylation Analysis of the BMPR2 Gene Promoter Region in Patients With Pulmonary Arterial Hypertension.	Análisis de la metilación de la región promotora del gen BMPR2 en pacientes con hipertensión arterial pulmonar.
Polyarthritis and membranoproliferative glomerulonephritis as paraneoplastic manifestation of Hodgkin's lymphoma: A case report and literature review.	Poliartritis y glomerulonefritis membranoproliferativa como manifestaciones paraneoplásicas de linfoma de Hodgkin: presentación de un caso y revisión de literatura.
Lithium-associated hyperparathyroidism.	Hiperparatiroidismo asociado al litio.
Cost-effectiveness analysis of sofosbuvir-simeprevir regimens for chronic hepatitis C genotype 1 patients with advanced fibrosis.	Análisis coste-efectividad del tratamiento de la hepatitis C crónica con sofosbuvir-simeprevir en pacientes con genotipo 1 y fibrosis avanzada.
Cultural scale adaptation and validation of the Spanish version of the BRCA Self-Concept Scale in women carriers at high risk for hereditary breast and ovarian cancer.	Adaptación cultural y validación de la versión española de la Escala de Autoconcepto en BRCA en portadoras con alto riesgo de cáncer de mama y ovario hereditario.
Low prevalence calcium disorders.	 STX16 deletion associated to pseudohypoparathyroidism.	Trastornos del calcio de baja prevalencia.	 Deleción en el gen STX16 asociada a pseudohipoparatiroidismo.
Subcutaneous ivermectin in disseminated strongyloidiasis: A veterinary preparation authorised for human use.	Ivermectina subcutánea en estrongiloidiasis diseminada: a propósito de la autorización de un medicamento veterinario para uso humano.
Multiple chemical sensitivity: Clinical evaluation of the severity and psychopathological profile.	Sensibilidad química múltiple: evaluación clínica de la gravedad y perfil psicopatológico.
Legionella's pneumonia.	 When is useful the urinary antigen test?Neumonía por Legionella, ¿cuándo solicitar la antigenuria en orina?
Quality of life in patients with diabetic macular edema and low vision treated with antiangiogenic drugs.	Calidad de vida en pacientes diabéticos con edema macular y baja visión tratados con fármacos antiangiogénicos.
Irritable bowel syndrome: the next-to-last that is being investigated.	Síndrome del intestino irritable: lo (pen)último sobre lo que se está investigando.
Cognition and driving: A reality that affects to everybody.	Cognición y conducción: una realidad que afecta a todos.
Other aspects of elderly dignity: A view from the primary care.	Las otras vertientes de la dignidad del mayor: una visión desde la primaria.
Surrogate indices of insulin resistance: Their mutual relationship and their real potential.	Índices subrogados de resistencia insulínica: su relación mutua y su potencial real.
Epicardial adipose tissue thickness in children and adolescents with cardiometabolic risk factors.	Espesor del tejido adiposo epicárdico en niños y adolescentes con factores de riesgo cardiometabólico.
Transient electrocardiographic abnormalities during hypoglycemia.	Alteraciones electrocardiográficas transitorias durante un episodio de hipoglucemia.
Calcitriol-modulated human antibiotics: New pathophysiological aspects of vitamin D.	Antibióticos humanos modulados por calcitriol: nuevos aspectos fisiopatológicos de la hipovitaminosis D.
Erythema ab gine.	Eritema ab igne.
Complexity of social and healthcare coordination in addictions and the role of the nurse.	La complejidad de la coordinación social y sanitaria en las adicciones y el papel de la enfermera.
Subcutaneous abscess.	 Atypical presentation of acute cholecystitis.	Absceso subcutáneo.	 Presentación atípica de colecistitis aguda.
Aspiration of a hepatic hidatid cyst through a laparoscopic trocar.	Vaciamiento de quiste hidatídico hepático a través de trocar de laparoscopia.
Digoxin use in patients with atrial fibrillation and adverse cardiovascular outcomes: A retrospective analysis of the rivaroxaban once daily oral direct factor Xa inhibition compared with vitamin K antagonism for prevention of stroke and embolism trial in atrial fibrillation (ROCKET AF).	Uso de digoxina en pacientes con fibrilación auricular y resultados cardiovasculares adversos: un análisis retrospectivo de rivaroxabán oral directo del factor Xa inhibición una vez al día en comparación con el antagonismo de la vitamina K para la prevención del ictus y de la embolia en la fibrilación auricular (ROCKET AF).
Inhaled in chronic obstructive pulmonary disease therapy update.	Actualización de la terapia inhalada en la enfermedad pulmonar obstructiva crónica.
A fascinating job.	Un trabajo apasionante.
(18)F-FDG PET/CT versus bone scintigraphy in the follow-up of gastric cancer.	Meropenem y ácido valproico: interacción farmacológica clínicamente relevante.
Retrospective diagnosis of Birt-Hogg-Dubé syndrome in a 74-year-old male: The importance of imaging.	Diagnóstico retrospectivo de síndrome de Birt-Hogg-Dubé en un varón de 74 años: importancia de la imagen.
Incidence of leptospirosis in Spain, 2009-2012.	Incidencia de leptospirosis en España entre 2009-2012.
New care models in internal medicine: responding to the need for comprehensive care for patients.	Nuevos modelos asistenciales en medicina interna: respondiendo a la necesidad de una atención integral a los pacientes.
Oral radiological contrast in the pleural cavity.	Contraste radiológico oral en la cavidad pleural.
Sleepiness repercussion on gait and balance.	Repercusión de la somnolencia sobre la calidad del equilibrio y la marcha.
Identification of iridocorneal angle structures assessed by Fourier domain optical coherence tomography.	Identificación de estructuras del ángulo iridocorneal mediante tomografía de coherencia óptica de dominio Fourier.
Central retinal artery occlusion after phacoemulsification under peribulbar anaesthesia: Pathogenic hypothesis.	Oclusión de arteria central retiniana tras facoemulsificación con anestesia peribulbar: hipótesis patogénicas.
Towards a new challenge.	Hacia un nuevo reto.
Focal choroidal excavation: Clinical findings and complications.	La excavación focal coroidea: hallazgos clínicos y complicaciones.
Intravitreal memantine retinal toxicity in rabbits.	Toxicidad de memantina intravítrea en retina de conejos.
Peu d'orange and groove sign.	Piel de naranja y signo del surco.
Immunoglobulin A nephropathy in rheumatic diseases.	Nefropatía IgA en las enfermedades reumáticas.
MERS-CoV, transmission and the role of new host species.	MERS-CoV: transmisión y el papel de nuevas especies hospederas.
Catheter tip position and risk of mechanical complications in a neonatal unit.	Complicaciones mecánicas asociadas a la localización de la punta de catéteres centrales en una unidad neonatal.
Continuous flow peritoneal dialysis in a paediatric intensive care unit.	Diálisis peritoneal de flujo continuo en una unidad de cuidados intensivos pediátricos.
Hypovascular non-functional neuroendocrine pancreatic tumour: an unusual presentation of a rare tumour.	Tumor neuroendocrino del páncreas hipovascular y no funcionante: una presentación inusual de una neoplasia infrecuente.
Utility of Induced Sputum in Routine Clinical Practice.	Utilidad del esputo inducido en la práctica clínica habitual.
Comparison of Costs and Clinical Outcomes Between Hospital and Outpatient Administration of Omalizumab in Patients With Severe Uncontrolled Asthma.	Comparación de costes y resultados clínicos entre la administración hospitalaria o ambulatoria de omalizumab, en pacientes con asma grave no controlada.
GOLD: Its Good Points.	GOLD: puntos a favor.
Barakat syndrome or HDR syndrome: Another association of kidney disease and deafness.	Síndrome hipoparathyroidism, deafness and renal displasia o síndrome de Barakat otra asociación de sordera y nefropatía.
Everyone has the right to peace, integration and universal health coverage.	Todas las personas tienen derecho a la paz, a la integración y a la cobertura universal de salud.
Depression: A predictor of dementia.	La depresión: un predictor de demencia.
Annular Lesions on the Head of an Infant.	Lesiones anulares en cabeza de un lactante.
Early Detection of Emotional and Behavioral Disorders in Dermatology.	Detección precoz de la enfermedad psicoemocional en dermatología.
Screening for Latent Tuberculosis in the Patient With Moderate to Severe Psoriasis Who Is a Candidate for Systemic and/or Biologic Therapy.	Despistaje de tuberculosis latente en el paciente con psoriasis moderada grave candidato a terapia sistémica y/o biológica.
Burnout Syndrome and Demotivation Among Health Care Personnel.	 Managing Stressful Situations: The Importance of Teamwork.	Desmotivación del personal sanitario y síndrome de burnout.	 Control de las situaciones de tensión.	 La importancia del trabajo en equipo.
Brachycephalic trunk aneurysm found before percutaneous tracheotomy.	Aneurisma de tronco braquicefálico encontrado previo a traqueostomía percutánea.
Jean-Pierre Falret: hallucinations as a clinical and semiological problem.	Jean-Pierre Falret: las alucinaciones como problema clínico y semiológico.
DEBATING PSYCHIATRY: A CRITICAL REVIEW OF SOME RECENT DISCUSSIONS.	Psiquiatría en debate.	 Una revisíon de tendencias críticas actuales en la literatura de origen anglosajón.
MANAGEMENT OF PSYCHOTROPIC DRUGS IN HIV-INFECTED PATIENTS.	Actualización en el manejo de psicofármacos en pacientes VIH positivos.
COGNITIVE SCREENING IN HIV-1 INFECTED YOUNG ADULTS AT BUENOS AIRES.	 PRELIMINARY DATA.	Screening cognitivo en adultos jóvenes infectados con VIH-1 en Buenos Aires.	 Datos preliminares.
SSRI AND BONE METABOLISM IN HIV + PATIENTS WITH ANTIRETROVIRAL THERAPY.	Inhibidores de captación de serotonina y metabolismo óseo en pacientes VIH+ con tratamiento antirretroviral.
HIV- DEMENTIA.	 A REVIEW THIRTY FIVE YEARS AFTER (1981-2015).	Demencia por HIV.	 Una revisión 35 años después (1981-2015).
Psychiatry and HIV.	Psiquiatría y VIH.
ATTENUATED PSYCHOSIS SYNDROME: A LITERATURE REVIEW.	Sindrome de psicosis atenuada.	 Revisión bibliográfica.
QUICK INVENTORY OF DEPRESSIVE SYMPTOMATOLOGY SELF-REPORT IN THE CLINICAL PRACTICE OF DEPRESSIVE PATIENTS.	Cuestionario breve de sintomatolog!a depresiva autoadministrado en la práctica clinica de pacientes depresivos.
EVALUATION OF THE CONTINUITY OF OUTPATIENT TREATMENT IN ADDICTION IN TOXICOLOGY DIVISION, THE HOSPITAL FERNANDEZ, ARGENTINA.	Evaluación de la continuidad de tratamiento ambulatorio en adicciones en la División Toxicología del Hospital Fernández, Argentina.
Lifestyles and Styles of Parental Care Related to Childhood Obesity: compare Spain with Northern European Countries: ENERGY-Project.	Hábitos de vida y estilos de cuidado de los progenitores relacionados con la obesidad infantil: comparación de una población española con poblaciones de países del Norte de Europa: ENERGY-Project.
Contribution of Electronic Health Record in Surveillance of Notifiable Diseases.	Aportación de la historia clínica digital a la vigilancia de enfermedades de declaración obligatoria.
Elaboration of Criteria and Indicators to Develop and Evaluate Programs of Healthy Aging in the Workplace.	Elaboración de criterios e indicadores para desarrollar y evaluar programas de envejecimiento saludable en los lugares de trabajo.
Economic Appraisal of the Impact of the Ban on the Use of Lead in Gasoline on the Intellectual Quotient of 7-8 Years Old in the Community of Madrid.	Evaluación económica del impacto de la prohibición de plomo en las gasolinas en el cociente intelectual de los niños de 7 y 8 años de la Comunidad de Madrid.
Factors Associated with Sexual Risk Behaviour Among Young People in Catalonia.	Determinantes de las conductas sexuales de riesgo en jovenes de Cataluña.
Risk Factors for Potentially Unsuccessful Results and Mortality during Tuberculosis Treatment in Spain.	Factores de riesgo asociados a los resultados potencialmente insatisfactorios y a la mortalidad durante el tratamiento antituberculoso en España.
Compliance with Physical Activity Recommendations and Associated Factors in a Cohort of Spanish Adult Workers.	Factores asociados al cumplimiento de las recomendaciones sobre actividad física en población trabajadora de entre 40 y 55 años de edad.
The Reverse Traffic of Drugs Phenomenon: experience in Galicia, Spain.	El tráfico inverso de medicamentos: experiencia en Galicia.
Actions against Inverse Distribution: cooperation is the Key.	Actuaciones frente a la distribución inversa de medicamentos: la cooperación es la clave.
In Process Citation.	La esquizofrenia incipiente.	 Ensayo de un análisis gestáltico del delirio.	 Klaus Conrad (1958).	 El caso Rainer como caso típico de brote esquizofrénico.
Klaus Conrad: Beginning Schizophrenia.	Klaus Conrad: la esquizofrenia incipiente.
LIMITATIONS OF THE BIOMEDICAL PARADIGM IN GERIATRICS INSTITUTIONS.	Limitaciones del paradigma biomédico en las instituciones geriátricas.
THE OTHER SIDE OF INSTITUTIONALIZATION.	 ALICE MUNRO'S VERSION.	Otra cara de la institucionalización.	 La versión Alice Munro.
GERIATRIC ETHNOGRAPHY PROCESSES ASSOCIATED WITH SUPERVISION OF GERONTOLOGICAL TEAMS.	Etnografía geriátrica asociada a procesos de supervisión a equipos gerontológicos.
ELDERLY ADULTS IN NURSING HOMES IN THE PROVINCE OF CORDOBA: OBJECTS OF CARE OR LEGAL SUBJECTS?.	Adultos mayores en establecimientos geriátricos en la provincia de Córdoba: objeto de cuidado o sujetos de derecho?
THE EROTICISM OF PERSONS WITH DEMENTIA IN NURSING HOMES FOR THE ELDERLY.	El erotismo de las personas con demencias en las residencias para adultos mayors.
PSYCHOSOCIAL APPROACH OF BEHAVIORAL AND PSYCHOLOGICAL SYMPTOMS OF DEMENTIA IN GERIATRICS INSTITUTIONS.	Aproximación psicosocial de los síntomas conductuales y psicológicos de las demencias en las instituciones geriátricas.
PERSONALITY DISORDERS AND GERIATRIC INSTITUTION.	Los trastornos de personalidad y la institución geriatric.
IMPACT OF AGING IN PSYCHIATRY.	Impacto del envejecimiento en la psiquiatría.
In Process Citation.	EL GERIÁTRICO.	 Coordinación.
RELATIONSHIPS AMONG DRUG ABUSE PATIENTS' CHARACTERISTICS AND WITH THEIR TREATMENT SATISFACTION.	Relación de las características de pacientes con trastornos por abuso de sustancias con sus niveles de satisfacción por el tratamiento.
CANNABIS: ALTERNATIVE REALITIES (CRA).	Cannabis: realidades alternativas (CRA).
Urban health: landmarks, dilemmas, prospects, and challenges.	Hemoperitoneo espontáneo secundario a metástasis en el ligamento redondo hepático, una presentación atípica.
Austerity and healthcare privatization in times of crisis: are there any differences among autonomous communities?.	Austeridad y privatización sanitaria en época de crisis: ¿existen diferencias entre las comunidades autónomas?
Knowledge and attitudes of citizens in the Basque Country (Spain) towards cardiopulmonary resuscitation and automatic external defibrillators.	Conocimientos y actitudes de los ciudadanos del País Vasco sobre la resucitación cardiopulmonar y los desfibriladores externos automatizados.
A double-blind randomized controlled trial to assess the efficacy of daylight photodynamic therapy with methyl-aminolevulinate vs.	 Placebo and daylight in patients with facial photodamage.	Eritema multiforme, etiología inusual: ketoprofeno tópico y virus varicela zoster.
An unusual cause of dysphagia in the family doctor clinic.	Una causa de disfagia no habitual en la consulta del médico de familia.
Prevalence and features of coeliac disease in the Mediterranean area of Spain.	Prevalencia y características de la enfermedad celíaca en la fachada mediterránea peninsular.
Granuloma fissuratum: A little known, but easily identifiable, entity.	Granuloma fissuratum: entidad desconocida pero fácilmente identificable.
Mayer-Rokitansky-Küster-Hauser syndrome: A case report.	Síndrome de Mayer-Rokitansky-Küster-Hauser: a propósito de un caso.
Chagasic dolicho-megacolon.	Dolicomegacolon chagásico.
Useful diagnostic tools for early recognition of necrotising soft tissue infections.	Herramientas diagnósticas útiles para el diagnóstico precoz de las infecciones necrotizantes de tejidos blandos.
Update on the management of trigeminal neuralgia.	Actualización en el manejo de la neuralgia del trigémino.
Advances in airway management: The future is here.	Avances en el manejo de la vía aérea: el futuro ya está aquí.
Sacroiliac joint pain: Prospective, randomised, experimental and comparative study of thermal radiofrequency with sacroiliac joint block.	Dolor en la articulación sacroilíaca: estudio prospectivo, aleatorizado, experimental y comparativo de la radiofrecuencia térmica con el bloqueo de la articulación sacroilíaca.
A sarcophagus with a surprise: computed tomography of a mummy from the Late Period of ancient Egypt.	Un sarcófago con sorpresa: estudio con tomografía computarizada de una momia egipcia de Baja Época.
Idarucizumab and dabigatran.	 Data from the RE-VERSE AD study.	Idarucizumab y dabigatrán.	 Datos del estudio RE-VERSE AD.
Severe bullous emphysema in a young adult cannabis user.	Enfisema bulloso severo en un adulto joven consumidor de cannabis.
&quot;Doctor, I have Chikungunya&quot;.	 Conceptual systematisation of specific epidemiological implications in family medicine.	«Doctor, tengo Chikungunya».	 Sistematización conceptual de las implicaciones epidemiológicas específicas desde la medicina de familia.
Woman with sudden neck pain and neurological impairment.	Mujer con dolor cervical súbito y deterioro neurológico.
Hospital mortality in postoperative critically ill patients older than 80 years.	 Can we predict it at an early stage?Mortalidad hospitalaria en pacientes críticos postquirúrgicos mayores de 80 años.	 ¿Podemos predecirla de forma precoz?
The importance of ultrasound in the strategy of a difficult airway extubation, after a prolonged facial and cervical area surgery.	Importancia de la ecografía en la estrategia de extubación de una vía aérea difícil, tras cirugía prolongada en la región cervical y facial.
'Autonometer'.	 Proposal of a scale to assess independence in the elderly.	Autonómetro.	 Propuesta de una escala para valorar la autonomía del mayor.
Is early antiretroviral therapy initiation useful in HIV(+) adults without co-infections?¿Es útil el inicio temprano de la terapia antirretroviral en adultos VIH(+) sin coinfecciones?
Statins and atherosclerosis: the role of epigenetics.	Aterosclerosis y estatinas: rol de la epigenética.
Intravenous immunoglobulin therapy in Morvan syndrome secondary to recurrent thymic carcinoma.	Inmunoglobulina intravenosa en el tratamiento del síndrome de Morvan secundario a la recurrencia de un carcinoma tímico.
